Name,IDA Count,INVA Count,AND2 Count,OR2 Count,XOR2 Count,NAND2 Count,NOR2 Count,XNOR2 Count,Count of Used Cells,Compressed Chr Size,a XOR b XOR c XOR d Count,(a AND b) XOR (c AND d) Count
mult8_cgp14ep_ep19660_wc54_wtmcsa,7,7,181,62,101,4,3,0,365,2463,75,34
mult8_cgp14ep_ep19660_wc10_5_wtmcsa,6,8,184,60,107,3,1,2,371,2462,81,38
mult8_cgp14ep_ep65536_wc14_2_csamcsa,7,4,159,50,98,0,1,0,319,2032,72,22
mult8_cgp14ep_ep13107_wc32768_csamcsa,2,5,159,51,98,0,2,1,318,2032,71,22
mult8_cgp14ep_ep49152_wc43_2_rcam,5,3,146,43,88,1,3,2,291,1877,67,8
mult8_cgp14ep_ep62259_wc9258_rcam,22,19,78,50,23,19,15,13,239,2016,1,6
mult8_cgp14ep_ep42598_wc2282_csamrca,8,4,135,48,77,4,1,0,277,1924,53,14
mult8_cgp14ep_ep49152_wc84_csamrca,6,1,142,50,81,1,1,2,284,1882,60,16
mult8_cgp14ep_ep32768_wc592_csamcsa,2,5,156,53,91,1,1,2,311,2057,54,26
mult8_cgp14ep_ep49152_wc17_3_rcam,4,1,152,47,95,2,1,0,302,1875,73,10
mult8_cgp14ep_ep65536_wc1209_rcam,22,9,78,37,50,19,14,13,242,1988,24,4
mult8_cgp14ep_ep65536_wc13_csamrca,3,0,152,46,95,1,0,0,297,1863,72,22
mult8_cgp14ep_ep64716_wc2313_wtmcsa,46,22,74,43,58,24,28,16,311,2623,24,14
mult8_cgp14ep_ep13107_wc9024_wtmcsa,14,10,174,59,108,4,2,5,376,2461,75,40
mult8_cgp14ep_ep49152_wc128_2_csamrca,6,1,143,48,85,2,1,2,288,1892,57,18
mult8_cgp14ep_ep49152_wc4_2_rcam,0,0,163,49,100,0,0,0,312,1841,76,12
mult8_cgp14ep_ep32768_wc4_4_csamcsa,3,4,170,54,102,1,0,0,334,2015,76,24
mult8_cgp14ep_ep13107_wc8576_csamcsa,1,4,171,53,102,0,0,0,331,2011,70,26
mult8_cgp14ep_ep63897_wc21186_wtmcsa,43,27,68,52,26,26,31,39,312,2658,0,2
mult8_cgp14ep_ep49152_wc252_wtmrca,5,1,141,48,79,2,0,4,280,1963,58,26
mult8_cgp14ep_ep26214_wc128_3_wtmcla,21,7,181,68,99,9,8,3,396,2936,66,30
mult8_cgp14ep_ep26214_wc204_wtmcsa,8,9,171,63,93,1,4,2,351,2476,69,26
mult8_cgp14ep_ep32768_wc392_wtmcsa,15,9,166,66,81,2,5,2,346,2492,58,24
mult8_cgp14ep_ep32768_wc5672_wtmcla,22,9,159,71,93,18,9,13,394,2953,54,28
mult8_cgp14ep_ep63078_wc2322_rcam,29,9,89,42,43,14,12,10,248,1980,13,8
mult8_cgp14ep_ep26214_wc730_wtmrca,4,1,151,49,84,1,1,3,294,1951,60,22
mult8_cgp14ep_ep42598_wc1732_wtmcla,35,16,155,73,76,10,7,16,388,2968,40,24
mult8_cgp14ep_ep42598_wc372_wtmcsa,18,9,166,63,84,3,3,0,346,2491,59,28
mult8_cgp14ep_ep55705_wc18650_wtmrca,21,4,106,52,50,7,7,4,251,2047,21,12
mult8_cgp14ep_ep65536_wc5681_rcam,28,21,52,35,29,18,23,30,236,2064,4,4
mult8_cgp14ep_ep64716_wc103_wtmrca,14,2,129,40,81,0,2,2,270,1996,61,28
mult8_cgp14ep_ep65536_wc5680_csamrca,35,24,51,32,38,17,28,25,250,2057,8,4
mult8_cgp14ep_ep64716_wc621_4_csamcsa,26,14,107,41,64,11,9,5,277,2141,40,16
mult8_cgp14ep_ep64716_wc43_2_wtmcsa,11,7,162,54,95,1,3,4,337,2509,75,30
mult8_cgp14ep_ep63078_wc64002_wtmcsa,42,33,72,53,30,21,30,28,309,2623,0,2
mult8_cgp14ep_ep63897_wc1208_wtmrca,26,9,104,38,55,13,2,2,249,2045,34,20
mult8_cgp14ep_ep62259_wc105_4_wtmcla,29,8,146,61,95,12,13,13,377,2958,68,32
mult8_cgp14ep_ep32768_wc288_csamrca,0,2,162,47,100,0,0,0,311,1847,71,26
mult8_cgp14ep_ep55705_wc1184_csamrca,12,8,118,50,60,8,2,5,263,1930,33,12
mult8_cgp14ep_ep26214_wc25088_csamrca,0,1,152,48,96,0,0,0,297,1856,63,22
mult8_cgp14ep_ep13107_wc18_2_csamrca,1,0,159,49,96,0,0,1,306,1857,72,20
mult8_cgp14ep_ep62259_wc617_wtmcla,46,9,125,57,65,22,17,15,356,3002,40,20
mult8_cgp14ep_ep63897_wc1207_wtmrca,31,9,85,35,53,12,10,6,241,2066,33,18
mult8_cgp14ep_ep32768_wc54_wtmcsa,12,8,175,61,95,3,1,1,356,2481,70,32
mult8_cgp14ep_ep65536_wc7083_csamrca,30,26,58,32,41,15,26,20,248,2076,7,8
mult8_cgp14ep_ep64716_wc2318_wtmcsa,42,21,85,49,50,27,28,12,314,2623,22,12
mult8_cgp14ep_ep26214_wc2666_wtmcsa,15,11,165,60,91,6,1,1,350,2484,63,24
mult8_cgp14ep_ep63897_wc32258_3_wtmrca,34,21,60,49,21,22,19,23,249,2119,0,0
mult8_cgp14ep_ep63078_wc737_wtmcsa,28,12,128,58,63,6,10,6,311,2542,46,22
mult8_cgp14ep_ep63897_wc67_csamcsa,8,7,145,49,84,4,3,5,305,2087,63,18
mult8_cgp14ep_ep19660_wc1126_rcam,4,0,155,47,96,1,0,0,303,1857,65,12
mult8_cgp14ep_ep13107_wc6_2_wtmcsa,6,6,185,62,108,2,1,2,372,2450,85,36
mult8_cgp14ep_ep19660_wc288_rcam,2,1,154,50,91,1,1,0,300,1868,63,8
mult8_cgp14ep_ep32768_wc2112_wtmcla,19,17,190,61,107,8,8,11,421,2906,75,40
mult8_cgp14ep_ep49152_wc1_3_wtmcla,28,5,194,66,116,6,5,10,430,2884,83,38
mult8_cgp14ep_ep63078_wc11_3_rcam,5,0,154,50,96,0,0,1,306,1860,73,10
mult8_cgp14ep_ep49152_wc578_wtmrca,8,3,131,53,66,3,2,3,269,1987,45,18
mult8_cgp14ep_ep26214_wc864_csamrca,5,0,149,47,93,0,1,1,296,1876,62,20
mult8_cgp14ep_ep19660_wc272_csamrca,0,0,156,47,97,0,0,0,300,1850,66,24
mult8_cgp14ep_ep65536_wc159_wtmcla,37,7,150,59,86,8,8,9,364,2957,60,26
mult8_cgp14ep_ep19660_wc2_5_csamrca,0,0,165,47,102,0,0,0,314,1827,76,24
mult8_cgp14ep_ep32768_wc5376_rcam,4,0,146,49,81,1,3,1,285,1870,48,8
mult8_cgp14ep_ep62259_wc6272_wtmcla,51,24,101,77,44,22,24,19,362,3036,8,6
mult8_cgp14ep_ep49152_wc37130_csamcsa,12,9,111,52,60,7,7,6,264,2110,22,0
mult8_cgp14ep_ep19660_wc56_csamcsa,2,4,164,53,97,0,0,0,320,2029,68,20
mult8_cgp14ep_ep26214_wc256_csamrca,3,0,147,47,93,2,0,1,293,1865,67,16
mult8_cgp14ep_ep26214_wc256_2_csamcsa,2,4,157,56,86,4,2,1,312,2062,58,16
mult8_cgp14ep_ep55705_wc256_csamrca,8,5,136,50,72,2,2,3,278,1917,50,12
mult8_cgp14ep_ep55705_wc53_2_wtmrca,6,1,145,43,90,0,0,1,286,1961,67,30
mult8_cgp14ep_ep63078_wc10562_csamrca,26,5,92,44,54,8,11,12,252,2004,20,6
mult8_cgp14ep_ep55705_wc347_csamrca,14,9,123,44,67,5,4,4,270,1927,45,12
mult8_cgp14ep_ep26214_wc14_3_wtmcsa,5,8,183,62,105,2,3,0,368,2480,84,34
mult8_cgp14ep_ep63078_wc6272_rcam,26,19,82,50,39,9,13,13,251,1998,3,4
mult8_cgp14ep_ep63897_wc9926_wtmrca,32,12,77,36,45,11,14,11,238,2104,17,10
mult8_cgp14ep_ep63897_wc1468_rcam,22,9,81,39,50,12,11,18,242,2019,23,2
mult8_cgp14ep_ep55705_wc12994_csamcsa,23,3,100,50,40,10,9,6,241,2148,8,4
mult8_cgp14ep_ep42598_wc18362_csamcsa,6,6,138,51,80,1,2,0,284,2066,50,12
mult8_cgp14ep_ep19660_wc12480_wtmcsa,15,5,167,53,110,5,5,3,363,2442,78,44
mult8_cgp14ep_ep42598_wc4880_wtmrca,15,1,137,43,82,2,3,0,283,1965,55,26
mult8_cgp14ep_ep13107_wc12_wtmcla,13,8,193,71,113,7,6,10,421,2906,78,36
mult8_cgp14ep_ep63078_wc397_csamrca,14,11,106,38,66,10,15,5,265,1947,41,16
mult8_cgp14ep_ep13107_wc16896_csamcsa,0,5,166,52,102,0,0,1,326,2026,75,24
mult8_cgp14ep_ep32768_wc6_4_wtmrca,0,0,165,48,102,0,0,0,315,1931,78,36
mult8_cgp14ep_ep55705_wc5136_csamrca,8,1,122,41,69,2,5,4,252,1924,41,10
mult8_cgp14ep_ep64716_wc4569_csamcsa,28,21,69,40,41,19,18,24,260,2191,7,6
mult8_cgp14ep_ep64716_wc959_rcam,19,14,91,42,53,8,7,10,244,1979,27,10
mult8_cgp14ep_ep63897_wc51250_wtmcsa,57,27,75,54,27,28,23,21,312,2631,1,2
mult8_cgp14ep_ep62259_wc764_wtmrca,23,4,114,44,60,8,5,6,264,2031,37,20
mult8_cgp14ep_ep55705_wc19336_csamrca,17,6,106,46,57,4,7,4,247,1981,28,8
mult8_cgp14ep_ep65536_wc54_2_rcam,7,1,140,43,87,4,2,4,288,1885,65,6
mult8_cgp14ep_ep64716_wc13824_csamrca,41,33,50,28,28,25,18,20,243,2060,1,4
mult8_cgp14ep_ep32768_wc20208_wtmcsa,17,11,153,58,95,6,4,2,346,2507,55,30
mult8_cgp14ep_ep64716_wc17541_wtmcla,61,42,53,40,41,49,36,43,365,3117,1,2
mult8_cgp14ep_ep42598_wc66_5_wtmcsa,5,6,181,60,102,3,1,4,362,2472,77,30
mult8_cgp14ep_ep13107_wc16708_wtmcla,31,11,182,61,109,11,11,10,426,2908,73,42
mult8_cgp14ep_ep63078_wc34_wtmcsa,6,10,174,56,100,2,4,0,352,2482,77,32
mult8_cgp14ep_ep26214_wc40_wtmcla,23,13,177,64,102,10,6,15,410,2916,72,30
mult8_cgp14ep_ep19660_wc800_wtmcsa,16,8,177,59,99,5,3,3,370,2457,70,40
mult8_cgp14ep_ep55705_wc1986_csamrca,12,4,111,44,62,8,6,6,253,1968,34,16
mult8_cgp14ep_ep13107_wc1440_wtmcsa,18,8,179,55,106,7,2,7,382,2465,73,40
mult8_cgp14ep_ep55705_wc1506_csamrca,7,3,128,45,76,2,4,3,268,1917,49,18
mult8_cgp14ep_ep65536_wc48639_wtmcsa,49,41,29,37,35,37,44,29,301,2639,3,0
mult8_cgp14ep_ep32768_wc10240_csamcsa,5,5,145,54,88,0,1,2,300,2074,51,12
mult8_cgp14ep_ep55705_wc221_wtmrca,8,0,129,44,79,0,2,2,264,1985,55,26
mult8_cgp14ep_ep49152_wc764_csamrca,9,3,127,46,71,1,3,1,261,1913,45,12
mult8_cgp14ep_ep63897_wc11008_csamrca,32,22,61,41,27,23,7,21,234,2025,1,6
mult8_cgp14ep_ep55705_wc1846_rcam,15,6,114,53,55,11,4,6,264,1921,25,4
mult8_cgp14ep_ep19660_wc514_rcam,2,1,152,48,86,3,3,1,296,1860,60,4
mult8_cgp14ep_ep49152_wc24064_csamrca,10,3,120,41,67,4,5,1,251,1923,38,2
mult8_cgp14ep_ep65536_wc307_csamrca,17,5,111,44,68,7,6,6,264,1935,43,12
mult8_cgp14ep_ep64716_wc48642_rcam,21,31,45,25,24,15,29,35,225,2041,0,2
mult8_cgp14ep_ep63078_wc66_rcam,9,3,135,43,87,3,3,5,288,1893,65,8
mult8_cgp14ep_ep63078_wc189_rcam,10,7,123,42,73,7,5,3,270,1944,53,6
mult8_cgp14ep_ep19660_wc78_2_wtmcsa,4,11,184,61,104,2,0,3,369,2480,76,36
mult8_cgp14ep_ep62259_wc8804_csamcsa,33,21,89,52,25,4,13,15,252,2165,5,4
mult8_cgp14ep_ep32768_wc86_rcam,3,0,150,48,90,1,0,0,292,1860,64,8
mult8_cgp14ep_ep19660_wc8524_wtmrca,1,0,160,49,99,0,0,1,310,1938,68,38
mult8_cgp14ep_ep55705_wc1508_2_wtmrca,13,3,119,49,63,6,5,3,261,2020,41,18
mult8_cgp14ep_ep13107_wc16468_csamcsa,2,4,163,52,103,0,1,0,325,2023,73,26
mult8_cgp14ep_ep63897_wc32273_wtmcsa,52,22,61,56,33,19,33,27,303,2625,0,0
mult8_cgp14ep_ep62259_wc164_2_wtmrca,13,4,124,42,72,2,3,5,265,2033,53,26
mult8_cgp14ep_ep19660_wc48_3_wtmcsa,4,6,182,64,100,3,1,1,361,2464,76,30
mult8_cgp14ep_ep55705_wc2_3_csamcsa,0,4,172,54,102,1,0,0,333,2019,76,22
mult8_cgp14ep_ep49152_wc2858_csamrca,9,3,126,53,59,0,4,1,255,1915,30,12
mult8_cgp14ep_ep42598_wc2312_wtmcla,21,11,161,75,88,12,5,15,388,2942,53,22
mult8_cgp14ep_ep26214_wc50_wtmrca,1,2,155,50,90,1,0,1,300,1928,66,32
mult8_cgp14ep_ep62259_wc941_csamrca,26,7,102,37,58,8,4,14,256,1966,31,10
mult8_cgp14ep_ep64716_wc317_wtmrca,20,6,109,42,65,3,5,3,253,2015,46,24
mult8_cgp14ep_ep32768_wc8_wtmcla,12,6,194,72,109,8,10,3,414,2899,76,40
mult8_cgp14ep_ep42598_wc41_csamrca,5,1,151,49,90,1,0,0,297,1879,65,20
mult8_cgp14ep_ep32768_wc19142_csamcsa,7,4,147,46,92,3,1,1,301,2041,66,18
mult8_cgp14ep_ep55705_wc6208_wtmcsa,29,13,122,54,64,6,10,16,314,2531,29,24
mult8_cgp14ep_ep42598_wc11_2_csamcsa,3,5,166,53,98,0,1,1,327,2034,74,20
mult8_cgp14ep_ep55705_wc22_2_wtmcla,22,13,175,63,107,13,7,12,412,2934,75,34
mult8_cgp14ep_ep63897_wc20736_wtmcsa,61,28,63,53,16,27,24,25,297,2644,0,0
mult8_cgp14ep_ep64716_wc20608_csamcsa,47,30,54,30,17,23,28,36,265,2218,0,2
mult8_cgp14ep_ep32768_wc1398_wtmrca,4,2,140,50,78,0,2,1,277,1971,52,22
mult8_cgp14ep_ep19660_wc586_csamrca,1,1,153,48,92,2,0,1,298,1865,63,18
mult8_cgp14ep_ep64716_wc4565_csamrca,29,18,59,34,46,16,21,22,245,2054,10,8
mult8_cgp14ep_ep55705_wc10_wtmrca,1,0,159,46,100,1,0,0,307,1940,76,36
mult8_cgp14ep_ep63897_wc3569_wtmrca,38,12,73,40,40,11,12,14,240,2078,18,12
mult8_cgp14ep_ep63078_wc397_csamcsa,18,12,114,47,66,10,6,7,280,2143,41,12
mult8_cgp14ep_ep64716_wc205_csamcsa,15,10,129,45,78,5,8,4,294,2090,53,14
mult8_cgp14ep_ep19660_wc868_2_wtmrca,1,0,165,48,99,0,0,0,313,1939,68,40
mult8_cgp14ep_ep49152_wc25376_wtmcla,35,13,145,63,86,10,21,11,384,2973,43,30
mult8_cgp14ep_ep19660_wc322_2_wtmcla,16,11,189,71,112,9,5,6,419,2905,73,38
mult8_cgp14ep_ep26214_wc8720_csamcsa,2,5,165,49,102,0,0,0,323,2030,70,26
mult8_cgp14ep_ep63078_wc13312_wtmcla,57,27,93,59,40,31,30,38,375,3068,1,8
mult8_cgp14ep_ep32768_wc4_wtmrca,1,0,166,48,102,0,0,0,317,1932,78,36
mult8_cgp14ep_ep63897_wc1113_rcam,19,13,89,36,50,14,14,10,245,1985,28,6
mult8_cgp14ep_ep55705_wc1476_wtmcsa,31,11,124,56,60,9,13,3,307,2518,35,16
mult8_cgp14ep_ep13107_wc10_2_rcam,1,0,161,49,98,0,0,0,309,1855,73,10
mult8_cgp14ep_ep26214_wc54_4_wtmcsa,8,9,174,65,93,0,2,2,353,2473,73,30
mult8_cgp14ep_ep63897_wc67_rcam,8,1,138,48,88,3,1,1,288,1884,62,10
mult8_cgp14ep_ep32768_wc5_2_wtmcla,17,8,189,72,108,6,3,8,411,2895,78,38
mult8_cgp14ep_ep63897_wc1208_wtmcla,52,19,116,61,70,28,14,7,367,3027,38,18
mult8_cgp14ep_ep13107_wc3136_wtmcla,24,13,188,66,115,10,7,8,431,2884,76,40
mult8_cgp14ep_ep65536_wc26241_csamrca,22,26,42,31,25,35,27,28,236,2064,0,0
mult8_cgp14ep_ep63078_wc129_wtmrca,9,0,127,42,80,1,2,1,262,2001,59,24
mult8_cgp14ep_ep64716_wc2921_csamrca,31,14,75,37,40,25,12,15,249,2014,13,6
mult8_cgp14ep_ep32768_wc1218_csamcsa,5,5,147,53,82,2,2,2,298,2066,51,20
mult8_cgp14ep_ep62259_wc2928_wtmcsa,38,13,108,60,54,8,13,10,304,2609,23,14
mult8_cgp14ep_ep55705_wc25_wtmcsa,7,9,173,58,101,4,2,1,355,2485,77,30
mult8_cgp14ep_ep13107_wc114_wtmcsa,11,8,180,61,101,1,4,2,368,2440,75,36
mult8_cgp14ep_ep63078_wc4544_wtmcla,55,25,93,71,52,30,19,19,364,3066,13,12
mult8_cgp14ep_ep55705_wc45750_wtmcla,46,27,120,65,58,21,20,28,385,3010,22,10
mult8_cgp14ep_ep32768_wc24832_csamcsa,2,4,149,48,94,0,1,1,299,2046,62,24
mult8_cgp14ep_ep63078_wc2618_wtmrca,31,7,89,40,40,13,7,14,241,2055,18,12
mult8_cgp14ep_ep64716_wc598_rcam,21,8,94,35,58,10,14,12,252,1957,39,4
mult8_cgp14ep_ep49152_wc2850_csamrca,13,0,117,61,63,3,3,4,264,1905,28,8
mult8_cgp14ep_ep19660_wc4224_csamcsa,1,4,165,52,101,1,1,0,325,2018,72,24
mult8_cgp14ep_ep63897_wc67_4_rcam,7,4,139,42,87,3,3,6,291,1898,61,10
mult8_cgp14ep_ep62259_wc2344_wtmcla,30,18,112,67,62,21,23,22,355,3019,30,12
mult8_cgp14ep_ep32768_wc244_csamrca,7,0,145,50,82,0,0,1,285,1887,54,16
mult8_cgp14ep_ep26214_wc8532_wtmcsa,9,8,168,60,107,3,3,3,361,2492,69,36
mult8_cgp14ep_ep32768_wc764_csamrca,2,2,147,46,89,0,0,2,288,1885,54,26
mult8_cgp14ep_ep13107_wc4128_rcam,0,0,161,48,102,0,0,0,311,1856,74,16
mult8_cgp14ep_ep65536_wc205_3_wtmrca,14,3,118,38,77,6,1,5,262,2008,56,26
mult8_cgp14ep_ep55705_wc131_2_wtmrca,8,0,138,47,81,0,1,1,276,1973,63,28
mult8_cgp14ep_ep26214_wc394_wtmcsa,9,8,176,65,95,1,4,6,364,2473,66,34
mult8_cgp14ep_ep55705_wc768_rcam,22,7,117,40,70,5,6,8,275,1909,42,6
mult8_cgp14ep_ep65536_wc776_3_wtmcla,39,18,116,54,72,25,18,16,358,3024,38,22
mult8_cgp14ep_ep19660_wc14_3_wtmrca,0,0,166,49,102,0,0,0,317,1924,77,34
mult8_cgp14ep_ep42598_wc770_wtmcsa,19,9,155,62,79,0,6,2,332,2496,54,26
mult8_cgp14ep_ep63897_wc226_csamrca,19,3,116,45,72,5,8,7,275,1939,52,12
mult8_cgp14ep_ep49152_wc13366_2_wtmcla,47,10,135,78,58,14,18,12,372,2972,24,8
mult8_cgp14ep_ep65536_wc83_2_wtmrca,12,0,135,43,84,2,1,1,278,1997,63,26
mult8_cgp14ep_ep55705_wc1152_wtmrca,21,2,110,52,52,6,4,6,253,2006,30,16
mult8_cgp14ep_ep49152_wc16384_rcam,18,10,111,56,49,5,9,2,260,1932,16,6
mult8_cgp14ep_ep64716_wc967_wtmrca,26,11,88,36,60,12,7,6,246,2058,35,20
mult8_cgp14ep_ep64716_wc2924_wtmcla,51,35,92,46,62,23,33,22,364,3100,17,10
mult8_cgp14ep_ep32768_wc8448_csamrca,5,1,137,50,74,2,3,2,274,1899,49,8
mult8_cgp14ep_ep19660_wc836_csamrca,2,0,156,48,94,0,0,0,300,1866,63,22
mult8_cgp14ep_ep55705_wc17_3_csamcsa,3,4,160,51,96,2,2,2,320,2047,71,18
mult8_cgp14ep_ep49152_wc7106_csamrca,10,3,120,50,62,6,3,4,258,1928,32,12
mult8_cgp14ep_ep13107_wc800_rcam,1,0,160,48,101,0,0,0,310,1864,70,22
mult8_cgp14ep_ep64716_wc15360_csamrca,38,21,51,31,31,16,25,22,235,2064,1,2
mult8_cgp14ep_ep49152_wc9216_csamrca,10,2,120,44,69,3,4,3,255,1927,34,8
mult8_cgp14ep_ep65536_wc5644_csamcsa,30,34,50,35,42,29,24,16,260,2238,7,10
mult8_cgp14ep_ep42598_wc566_wtmrca,11,2,134,54,67,1,4,1,274,1972,48,20
mult8_cgp14ep_ep64716_wc3657_csamrca,25,18,66,45,40,17,16,14,241,2015,11,8
mult8_cgp14ep_ep32768_wc202_csamcsa,6,5,153,54,84,1,2,4,309,2054,56,18
mult8_cgp14ep_ep32768_wc1500_wtmcla,26,11,164,75,86,8,16,4,390,2931,56,28
mult8_cgp14ep_ep63078_wc3_3_wtmcla,18,8,197,70,118,8,5,9,433,2877,83,40
mult8_cgp14ep_ep26214_wc298_wtmrca,2,0,151,49,89,1,1,0,293,1940,65,30
mult8_cgp14ep_ep55705_wc642_wtmcla,33,15,148,53,76,16,16,9,366,2972,46,20
mult8_cgp14ep_ep55705_wc6714_csamcsa,20,7,106,45,57,11,16,9,271,2158,18,8
mult8_cgp14ep_ep49152_wc104_3_rcam,7,3,141,46,82,2,0,0,281,1878,60,8
mult8_cgp14ep_ep65536_wc776_csamcsa,20,21,96,48,58,10,11,12,276,2155,31,10
mult8_cgp14ep_ep42598_wc2260_wtmrca,11,0,138,53,72,2,1,2,279,1985,42,24
mult8_cgp14ep_ep32768_wc64_4_rcam,0,0,163,46,103,0,0,0,312,1853,76,16
mult8_cgp14ep_ep64716_wc2336_csamrca,28,9,74,33,46,15,20,13,238,2004,18,12
mult8_cgp14ep_ep65536_wc2929_wtmcla,52,40,85,49,50,34,30,33,373,3094,15,10
mult8_cgp14ep_ep26214_wc17696_wtmcla,33,17,173,60,108,13,15,13,432,2947,72,40
mult8_cgp14ep_ep65536_wc4_4_wtmcsa,4,7,186,62,108,2,2,1,372,2451,82,36
mult8_cgp14ep_ep26214_wc4430_wtmcla,27,8,177,64,92,10,11,17,406,2925,61,26
mult8_cgp14ep_ep19660_wc776_wtmcsa,13,6,172,58,97,5,4,7,362,2462,68,34
mult8_cgp14ep_ep63078_wc24194_rcam,29,21,66,48,16,11,13,22,226,2014,0,4
mult8_cgp14ep_ep42598_wc2112_csamrca,9,4,137,47,79,3,3,3,285,1890,54,10
mult8_cgp14ep_ep55705_wc17710_csamcsa,30,8,98,57,28,9,11,9,250,2137,3,2
mult8_cgp14ep_ep13107_wc1310_rcam,2,1,155,47,95,2,0,0,302,1850,70,10
mult8_cgp14ep_ep42598_wc922_rcam,8,4,137,45,82,5,0,2,283,1888,56,4
mult8_cgp14ep_ep49152_wc148_2_csamrca,8,2,140,50,77,2,1,1,281,1908,54,16
mult8_cgp14ep_ep65536_wc398_3_wtmcla,51,15,134,57,80,17,10,15,379,3011,51,24
mult8_cgp14ep_ep49152_wc1778_wtmcsa,29,6,138,64,68,7,1,8,321,2526,40,16
mult8_cgp14ep_ep32768_wc16_2_csamcsa,0,4,165,53,98,1,1,0,322,2025,72,24
mult8_cgp14ep_ep65536_wc1_wtmcsa,4,8,194,63,116,0,3,0,388,2441,89,38
mult8_cgp14ep_ep26214_wc5776_wtmcla,25,14,170,69,104,11,10,8,411,2925,64,32
mult8_cgp14ep_ep55705_wc21390_wtmcla,41,19,127,64,71,16,19,21,378,3004,26,14
mult8_cgp14ep_ep65536_wc8795_rcam,37,25,40,26,35,26,19,27,235,2063,3,4
mult8_cgp14ep_ep49152_wc932_csamrca,5,2,143,48,88,1,2,0,289,1892,58,18
mult8_cgp14ep_ep42598_wc20992_wtmcla,22,16,162,53,98,11,14,15,391,2944,62,34
mult8_cgp14ep_ep42598_wc1762_wtmcla,32,17,147,69,80,14,10,10,379,2969,40,26
mult8_cgp14ep_ep62259_wc3424_wtmcla,70,20,96,65,62,25,16,24,378,3059,22,8
mult8_cgp14ep_ep55705_wc200_wtmrca,5,1,139,42,83,1,1,1,273,1953,65,28
mult8_cgp14ep_ep65536_wc10757_csamrca,39,25,39,33,37,22,19,27,241,2058,2,2
mult8_cgp14ep_ep64716_wc2921_csamcsa,22,18,74,45,41,15,19,23,257,2182,14,6
mult8_cgp14ep_ep62259_wc17318_rcam,18,11,96,52,44,11,5,8,245,1952,14,6
mult8_cgp14ep_ep13107_wc8_4_csamrca,0,0,164,50,99,0,0,0,313,1837,74,22
mult8_cgp14ep_ep65536_wc249_csamcsa,16,11,121,43,73,5,4,7,280,2115,49,14
mult8_cgp14ep_ep63078_wc17_2_rcam,5,0,154,45,96,1,0,1,302,1879,72,8
mult8_cgp14ep_ep32768_wc40_2_csamrca,2,1,155,49,93,0,0,0,300,1859,70,20
mult8_cgp14ep_ep32768_wc16_2_wtmcsa,1,8,183,62,103,4,3,1,365,2466,82,34
mult8_cgp14ep_ep32768_wc34248_csamcsa,1,6,144,49,85,3,2,3,293,2081,52,18
mult8_cgp14ep_ep63897_wc1207_csamcsa,16,12,115,46,56,8,12,10,275,2137,28,10
mult8_cgp14ep_ep32768_wc40_csamrca,2,1,155,51,91,0,0,0,300,1866,68,22
mult8_cgp14ep_ep49152_wc54_3_csamcsa,6,4,155,50,88,3,1,1,308,2048,64,18
mult8_cgp14ep_ep49152_wc3658_rcam,3,3,127,37,80,3,6,1,260,1920,55,8
mult8_cgp14ep_ep55705_wc67_5_csamcsa,1,5,165,56,95,0,0,0,322,2018,68,24
mult8_cgp14ep_ep63897_wc861_csamrca,29,13,83,37,55,7,12,12,248,1983,30,10
mult8_cgp14ep_ep63078_wc43_wtmrca,9,0,141,42,88,1,0,0,281,1966,68,30
mult8_cgp14ep_ep26214_wc8448_wtmrca,1,0,156,51,93,0,0,0,301,1941,60,36
mult8_cgp14ep_ep64716_wc16518_csamrca,38,28,49,26,26,22,22,21,232,2037,0,2
mult8_cgp14ep_ep49152_wc8834_csamcsa,9,7,135,60,66,2,2,7,288,2081,37,12
mult8_cgp14ep_ep64716_wc1176_wtmrca,39,7,79,30,54,14,9,13,245,2074,29,16
mult8_cgp14ep_ep64716_wc6769_rcam,23,17,69,34,35,21,22,16,237,2047,2,6
mult8_cgp14ep_ep62259_wc16962_csamrca,36,8,67,47,20,12,15,19,224,2017,0,6
